symbol,name,price,marketCap,volume,industry
MED,MEDIFAST INC Common Stock,12.11,135398313.0,14835,Consumer Staples
ZVIA,Zevia PBC Class A Common Stock,1.305,100935748.0,61944,Consumer Staples
GNSS,Genasys Inc. Common Stock,1.56,71045534.0,3980,Consumer Staples
UEIC,Universal Electronics Inc. Common Stock,5.18,66744621.0,1210,Consumer Staples
BOF,BranchOut Food Inc. Common Stock,3.66,59510524.0,1819,Consumer Staples
BRID,Bridgford Foods Corporation Common Stock,5.895,53507925.0,184,Consumer Staples
SOWG,Sow Good Inc. Common Stock,2.66,53465715.0,894,Consumer Staples
RYM,RYTHM Inc. Common Stock,23.095,50809000.0,1314,Consumer Staples
HAIN,Hain Celestial Group Inc. (The) Common Stock,0.5501,50060348.0,165075,Consumer Staples
PETS,PetMed Express Inc. Common Stock,1.5699,34033727.0,43652,Consumer Staples
KOSS,Koss Corporation Common Stock,3.55,33605855.0,13762,Consumer Staples
LOCL,Local Bounti Corporation Common Stock,1.1203,26192747.0,3049,Consumer Staples
JVA,Coffee Holding Co. Inc. Common Stock,4.1,23405256.0,10886,Consumer Staples
BRFH,Barfresh Food Group Inc. Common Stock,1.1235,18322231.0,1296,Consumer Staples
WVVIP,Willamette Valley Vineyards Inc. Series A Redeemable Preferred Stock,3.24,16133674.0,4822,Consumer Staples
TULP,Bloomia Holdings Inc. Common Stock,3.16,15265849.0,1142,Consumer Staples
WVVI,Willamette Valley Vineyards Inc. Common Stock,1.94,9660286.0,3497,Consumer Staples
MSN,Emerson Radio Corporation Common Stock,0.4553,9580719.0,160546,Consumer Staples
AMSS,AMASS Brands Inc. Common Stock,0.8049,9340930.0,79774,Consumer Staples
RMCF,Rocky Mountain Chocolate Factory Inc. Common Stock,0.865,8165243.0,7105,Consumer Staples
BNCWZ,CEA Industries Inc. Warrant,0.18,7411293.0,2300,Consumer Staples
AQB,AquaBounty Technologies Inc. Common Stock,1.0399,5352577.0,35716,Consumer Staples
EDBL,Edible Garden AG Incorporated Common Stock,1.225,2390599.0,149304,Consumer Staples
IPST,IP Strategy Holdings Inc. Common Stock,2.75,1984340.0,21521,Consumer Staples
YHC,LQR House Inc. Common Stock,1.2954,1689016.0,37679,Consumer Staples
MSS,Maison Solutions Inc. Class A Common Stock,1.94,1659358.0,46750008,Consumer Staples
BNCWW,CEA Industries Inc. Warrant,0.0124,510556.0,6,Consumer Staples
EDBLW,Edible Garden AG Incorporated Warrant,0.028,54642.0,4645,Consumer Staples
